2013-01-21		1000.00	3475408	备注：从 [光大阳光卡] 中借出
2013-01-21		500.00	3475405	备注：从 [光大阳光卡] 中借出
2013-01-21	1500.00		3475401	备注：此款还到 [招行一卡通]
2012-09-20		500.00	3200747	备注：从 [光大阳光卡] 中借出
2012-09-20		1000.00	3200744	备注：从 [光大阳光卡] 中借出
2012-09-20	1500.00		3200739	备注：此款还到 [招行一卡通]
2012-09-04		4300.00	3170601	备注：从 [深发展金卡] 中借出
2012-09-04	4300.00		3170597	备注：此款还到 [招行一卡通]
2012-07-12		1000.00	3079625	备注：从 [光大阳光卡] 中借出
2012-07-12	1000.00		3079622	备注：此款还到 [招行一卡通]
2012-05-28		1000.00	3079636	备注：从 [光大阳光卡] 中借出
2012-05-28	1000.00		2999730	备注：此款还到 [招行一卡通]
2012-05-17	1200.00		2976299	备注：此款还到 [招行一卡通]
2012-05-17		1200.00	2976297	备注：从 [光大阳光卡] 中借出
2012-05-15		7691.15	2973381	备注：从 [招行一卡通] 中借出
2012-05-15	7691.15		2973378	备注：此款还到 [广发信用卡]
2012-05-15	3411.00		2973376	备注：此款还到 [招行一卡通]
2012-05-14		3411.00	2972512	备注：从 [光大阳光卡] 中借出
2012-04-22	1000.00		2934301	备注：此款还到 [招行一卡通]
2012-04-22		1000.00	2932215	备注：从 [光大阳光卡] 中借出
2012-04-13		10000.00	2913052	备注：从 [光大阳光卡] 中借出
2012-04-13	10000.00		2913047	备注：此款还到 [招行一卡通]
2012-04-09		148.00	2898768	备注：从 [光大阳光卡] 中借出
2012-04-09		27.00	2898763	备注：从 [光大阳光卡] 中借出
2012-04-09	175.00		2898759	备注：此款还到 [李安]
2012-02-24		3244.00	2800203	备注：从 [光大阳光卡] 中借出
2012-02-23	3244.00		2800200	备注：此款还到 [广发信用卡]
2012-02-13	7910.00		2736870	备注：此款还到 [广发信用卡]
2012-02-13		3170.00	2736868	备注：从 [光大阳光卡] 中借出
2012-02-13		4740.00	2736866	备注：从 [光大阳光卡] 中借出
