2013-04-17	6346.84		3723272	备注：从 [光大阳光卡] 中转入
2013-04-13		4.00	3717265	备注：转出到 [支付宝]
2013-03-20		29.20	3658549	备注：转出到 [支付宝]
2013-03-17	6143.24		3645062	备注：从 [支付宝] 中转入
2013-03-11		2028.00	3615219	备注：转出到 [支付宝]
2013-03-11		14.70	3615213	备注：转出到 [支付宝]
2013-03-11		1.00	3615204	备注：转出到 [支付宝]
2013-03-11		1.00	3615202	备注：转出到 [支付宝]
2013-03-08		45.00	3610629	备注：转出到 [支付宝]
2013-02-21	2481.27		3573031	备注：从 [支付宝] 中转入
2013-02-21		30.00	3560274	备注：转出到 [支付宝]
2013-02-15		499.00	3463105	备注：从 [光大阳光卡] 中转入
2013-01-10		400.00	3448083	备注：转出到 [马涛的现金]
2012-12-20		600.00	3383933	备注：从 [支付宝] 中转入
2012-12-04		196.76	3372449	备注：转出到 [支付宝]
2012-11-28		86.30	3336734	备注：从 [支付宝] 中转入
2012-11-11		1104.50	3311997	备注：转出到 [支付宝]
2012-10-26		197.60	3354337	备注：转出到 [支付宝]
2012-10-24		20.00	3354472	备注：从 [支付宝] 中转入
2012-10-06		33.00	3354283	备注：转出到 [支付宝]
2012-09-30		69.55	3216660	备注：转出到 [支付宝]
2012-09-20		243.99	3200358	备注：转出到 [支付宝]
2012-09-18		196.00	3197286	备注：转出到 [支付宝]
2012-09-18	3703.40		3197284	备注：从 [支付宝] 中转入
2012-08-30		75.00	3154194	备注：转出到 [支付宝]
2012-08-17	706.72		3144085	备注：从 [深发展金卡] 中转入
2012-08-13		117.60	3099552	备注：转出到 [支付宝]
2012-07-22		101.12	3095191	备注：转出到 [支付宝]
2012-07-21		120.60	3089403	备注：从 [光大阳光卡] 中转入
2012-07-14		212.00	3049517	备注：转出到 [支付宝]
2012-06-27		204.00	3049512	备注：转出到 [支付宝]
2012-06-16	1066.37		3061165	备注：从 [支付宝] 中转入
2012-06-16	1100.00		3061163	备注：从 [支付宝] 中转入
2012-06-06		143.00	3019926	备注：转出到 [支付宝]
2012-06-05		714.00	3015554	备注：转出到 [支付宝]
2012-06-04		2600.00	3014675	备注：转出到 [支付宝]
2012-06-01		992.00	3006921	备注：转出到 [支付宝]
2012-05-30		1110.00	3005758	备注：转出到 [支付宝]
2012-05-29		33.64	3002246	备注：转出到 [支付宝]
2012-05-28		126.00	2999853	备注：转出到 [支付宝]
2012-05-26		249.00	2994674	备注：转出到 [支付宝]
2012-05-23		204.00	2990574	备注：转出到 [支付宝]
2012-05-23		2335.00	2988663	备注：转出到 [支付宝]
2012-05-21		558.00	2990840	备注：转出到 [李安]
2012-05-18	2443.02		2978043	备注：从 [支付宝] 中转入
2012-05-14		661.00	2972249	备注：转出到 [支付宝]
2012-05-12		216.37	2977425	备注：转出到 [支付宝]
2012-05-07		90.60	2959721	备注：转出到 [支付宝]
2012-04-25		399.00	2935581	备注：转出到 [支付宝]
2012-04-23		69.90	2933382	备注：转出到 [支付宝]
2012-04-21		50.00	2929124	备注：转出到 [支付宝]
2012-04-18		214.32	2924542	备注：转出到 [支付宝]
2012-04-18		220.00	2923856	备注：转出到 [支付宝]
2012-04-13		992.00	2923400	备注：转出到 [支付宝]
2012-04-11		2.90	2914993	备注：转出到 [王宇航]
2012-04-11		4.40	2914991	备注：转出到 [李安]
2012-04-08		99.00	2923412	备注：转出到 [支付宝]
2012-04-08	3378.19		2896058	备注：从 [光大阳光卡] 中转入
2012-04-08		99.00	2896039	备注：转出到 [支付宝]
2012-04-06		154.70	2923438	备注：转出到 [支付宝]
2012-04-03		100.00	2878546	备注：转出到 [支付宝]
2012-03-21		67.10	2860755	备注：转出到 [李安]
2012-03-15		33.00	2851121	备注：转出到 [桂娜]
2012-03-15		31.00	2851119	备注：转出到 [李安]
2012-03-14		60.20	2851176	备注：转出到 [桂娜]
2012-03-14		44.20	2851174	备注：转出到 [郭建奇]
2012-03-14		42.20	2851171	备注：转出到 [王宇航]
2012-03-14		42.20	2851168	备注：转出到 [李安]
2012-03-14		19.80	2851155	备注：转出到 [王宇航]
2012-03-14		34.80	2851153	备注：转出到 [桂娜]
2012-03-14		13.50	2851151	备注：转出到 [郭建奇]
2012-03-14		13.50	2851149	备注：转出到 [李安]
2012-03-14		216.70	2851123	备注：转出到 [桂娜]
2012-03-13		32.40	2851161	备注：转出到 [李安]
2012-03-13		16.50	2851143	备注：转出到 [李安]
2012-03-12		447.00	2845760	备注：转出到 [李安]
2012-03-11		169.00	2923486	备注：转出到 [支付宝]
2012-03-10		472.60	2923489	备注：转出到 [支付宝]
2012-03-09		40.00	2923500	备注：转出到 [支付宝]
2012-03-03		159.53	2837370	备注：转出到 [支付宝]
2012-03-03		10.10	2837368	备注：转出到 [支付宝]
2012-03-03		40.00	2837366	备注：转出到 [支付宝]
2012-02-26		68.00	2837364	备注：转出到 [支付宝]
2012-02-25		1122.66	2809175	备注：转出到 [支付宝]
