2013-02-05	102.00		3518458	备注：此款还到 [马涛的现金]
2013-02-04		104.00	3516993	备注：从 [招行信用卡] 中借出
2013-02-01	239.00		3507682	备注：此款还到 [马涛的现金]
2012-12-24	100.00		3399244	备注：此款还到 [马涛的现金]
2012-12-20		23.00	3386754	备注：从 [马涛的现金] 中借出
2012-12-20		100.00	3386749	备注：从 [马涛的现金] 中借出
2012-12-17		26.00	3383664	备注：从 [马涛的现金] 中借出
2012-12-13		16.15	3374751	备注：从 [中信信用卡] 中借出
2012-12-12		17.00	3369936	备注：从 [马涛的现金] 中借出
2012-12-11		19.00	3369950	备注：从 [马涛的现金] 中借出
2012-12-10		16.00	3366837	备注：从 [马涛的现金] 中借出
2012-12-06		15.00	3366267	备注：从 [马涛的现金] 中借出
2012-12-05		26.00	3366293	备注：从 [马涛的现金] 中借出
2012-12-04		16.00	3366239	备注：从 [马涛的现金] 中借出
2012-12-03		16.00	3356041	备注：从 [马涛的现金] 中借出
2012-11-27		15.00	3353434	备注：从 [马涛的现金] 中借出
2012-11-21		15.30	3330074	备注：从 [中信信用卡] 中借出
2012-11-19		19.00	3327163	备注：从 [马涛的现金] 中借出
2012-11-16	20.00		3334741	备注：此款还到 [马涛的现金]
2012-11-15		19.50	3334733	备注：从 [中信借记卡] 中借出
