2012-07-10	205.00		3072242	备注：此款还到 [招行一卡通]
2012-07-07		204.00	3071844	备注：从 [广发信用卡] 中借出
2011-10-20	300.00		2273166	备注：此款还到 [支付宝]
2011-05-11	110.00		1794995	备注：此款还到 [招行一卡通]
2011-05-11		107.00	1794988	备注：从 [广发信用卡] 中借出
2010-08-31	600.00		1073245	备注：此款还到 [招行一卡通]
2010-08-17		862.00	1039025	备注：从 [招行信用卡] 中借出 文府大厨
2010-08-12		29.00	1034323	备注：从 [招行信用卡] 中借出 渝信
2010-08-11		27.50	1034304	备注：从 [招行信用卡] 中借出 汤泡饭
2010-08-02		33.00	1034194	备注：给孙宇买生日礼物
2010-08-02	50.00		1034182	备注：此款还到 [桂娜]
2010-08-02	250.00		1034180	备注：此款还到 [我的现金] 小沈代还
2010-07-31	54.20		1034082	备注：整理账务
